"Event_name","Event_url","Event_Date","Event_Location","Event_fighter_name","Event_fighter_url","Event_fighter_KD","Event_fighter_STR","Event_fighter_TD","Event_fighter_WiDivision","Event_fighter_win","Event_fighter_win_url","Event_fighter_selection1","Event_fighter_ROUND","Event_fighter_TIME"
"UFC 141: Lesnar vs Overeem","http://www.ufcstats.com/event-details/91720876db0ee468","December 30, 2011","Las Vegas, Nevada, USA","Diego Nunes","http://www.ufcstats.com/fighter-details/3a24769a4855040a","0","42","0","Featherweight","win","http://www.ufcstats.com/fight-details/2f715933d0626544","U-DEC","3","5:00"
"UFC 141: Lesnar vs Overeem","http://www.ufcstats.com/event-details/91720876db0ee468","December 30, 2011","Las Vegas, Nevada, USA","Manvel Gamburyan","http://www.ufcstats.com/fighter-details/cc6f9d1e89f3449a","0","19","2","Featherweight","","","","3","5:00"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Jon Jones","http://www.ufcstats.com/fighter-details/07f72a2a7591b409","1","24","1","Light Heavyweight","win","http://www.ufcstats.com/fight-details/834968d130e1f0e9","SUB","2","4:26"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Lyoto Machida","http://www.ufcstats.com/fighter-details/f7a7f7118d4b01b6","0","13","0","Light Heavyweight","","","","2","4:26"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Frank Mir","http://www.ufcstats.com/fighter-details/1ff9589f9065a9ed","0","6","1","Heavyweight","win","http://www.ufcstats.com/fight-details/92d0c39f0df77c7e","SUB","1","3:38"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Antonio Rodrigo Nogueira","http://www.ufcstats.com/fighter-details/ee9d73f4fee9cbdd","0","21","0","Heavyweight","","","","1","3:38"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Rogerio Nogueira","http://www.ufcstats.com/fighter-details/73e09f837f3b5ecc","1","54","0","Light Heavyweight","win","http://www.ufcstats.com/fight-details/69d6d58d58cb81e3","KO/TKO","1","3:15"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Tito Ortiz","http://www.ufcstats.com/fighter-details/2f732dd9210d301f","0","9","0","Light Heavyweight","","","","1","3:15"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Brian Ebersole","http://www.ufcstats.com/fighter-details/32ba186f4b0e3267","0","23","2","Welterweight","win","http://www.ufcstats.com/fight-details/dbe53d31f4c1ccf7","S-DEC","3","5:00"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Claude Patrick","http://www.ufcstats.com/fighter-details/56116a79e4deed06","0","28","0","Welterweight","","","","3","5:00"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Chan Sung Jung","http://www.ufcstats.com/fighter-details/c451d67c09c55418","1","6","0","Featherweight","win","http://www.ufcstats.com/fight-details/8abe79e6d300b639","KO/TKO","1","0:07"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Mark Hominick","http://www.ufcstats.com/fighter-details/0a97691039c4bbfb","0","0","0","Featherweight","","","","1","0:07"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Igor Pokrajac","http://www.ufcstats.com/fighter-details/53278852bcd91e11","1","21","0","Light Heavyweight","win","http://www.ufcstats.com/fight-details/e03ec6b24fca2386","KO/TKO","1","0:35"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Krzysztof Soszynski","http://www.ufcstats.com/fighter-details/59583ff832fe9d68","0","4","0","Light Heavyweight","","","","1","0:35"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Constantinos Philippou","http://www.ufcstats.com/fighter-details/05560764359161e4","3","21","1","Middleweight","win","http://www.ufcstats.com/fight-details/76d18b94f580be6e","KO/TKO","1","3:11"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Jared Hamman","http://www.ufcstats.com/fighter-details/23459ee7e373b98f","0","9","0","Middleweight","","","","1","3:11"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Dennis Hallman","http://www.ufcstats.com/fighter-details/8a8a84b743ae7699","0","20","1","Lightweight","win","http://www.ufcstats.com/fight-details/fd0c847858bd346f","SUB","1","2:58"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","John Makdessi","http://www.ufcstats.com/fighter-details/c21a036b4e012f1c","0","0","0","Lightweight","","","","1","2:58"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Yves Jabouin","http://www.ufcstats.com/fighter-details/b4eeac608fc82f88","0","33","2","Bantamweight","win","http://www.ufcstats.com/fight-details/fef109b9f26585b3","S-DEC","3","5:00"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Walel Watson","http://www.ufcstats.com/fighter-details/92aafa8f4b26269b","0","47","0","Bantamweight","","","","3","5:00"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Mark Bocek","http://www.ufcstats.com/fighter-details/cf9d24e4bd0cf2ce","0","46","5","Lightweight","win","http://www.ufcstats.com/fight-details/70995170c27c4143","U-DEC","3","5:00"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Nik Lentz","http://www.ufcstats.com/fighter-details/6fb1ba67bef41b37","0","10","0","Lightweight","","","","3","5:00"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Jake Hecht","http://www.ufcstats.com/fighter-details/e57fdbea1b828202","0","33","0","Welterweight","win","http://www.ufcstats.com/fight-details/d6d812269487071e","KO/TKO","2","1:10"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Rich Attonito","http://www.ufcstats.com/fighter-details/210935fd21670f6d","0","17","1","Welterweight","","","","2","1:10"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","John Cholish","http://www.ufcstats.com/fighter-details/03c9994c5b8958ec","0","55","1","Lightweight","win","http://www.ufcstats.com/fight-details/e094423979fc7c6a","KO/TKO","2","4:36"
"UFC 140: Jones vs Machida","http://www.ufcstats.com/event-details/6d7886b094b471ac","December 10, 2011","Toronto, Ontario, Canada","Mitch Clarke","http://www.ufcstats.com/fighter-details/c76ec2bc3a57666a","0","17","0","Lightweight","","","","2","4:36"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Michael Bisping","http://www.ufcstats.com/fighter-details/2b93ebd9f5417ad2","0","102","0","Middleweight","win","http://www.ufcstats.com/fight-details/f182b13c6e07dfb1","KO/TKO","3","3:34"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Jason Miller","http://www.ufcstats.com/fighter-details/b2f88c04c4dd43ce","0","27","1","Middleweight","","","","3","3:34"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Diego Brandao","http://www.ufcstats.com/fighter-details/c2e3e67b5911bfb7","1","19","1","Featherweight","win","http://www.ufcstats.com/fight-details/6e85d8d17c3eed58","SUB","1","4:51"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Dennis Bermudez","http://www.ufcstats.com/fighter-details/6f242453c91a5af0","1","25","1","Featherweight","","","","1","4:51"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","John Dodson","http://www.ufcstats.com/fighter-details/99506df1af6c8b3b","1","7","0","Bantamweight","win","http://www.ufcstats.com/fight-details/9a3908ab337c5f3f","KO/TKO","1","1:54"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","TJ Dillashaw","http://www.ufcstats.com/fighter-details/c849740a3ff51931","0","2","0","Bantamweight","","","","1","1:54"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Tony Ferguson","http://www.ufcstats.com/fighter-details/22a92d7f62195791","0","61","1","Lightweight","win","http://www.ufcstats.com/fight-details/381b2df85ac06615","U-DEC","3","5:00"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Yves Edwards","http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982","0","45","0","Lightweight","","","","3","5:00"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Johnny Bedford","http://www.ufcstats.com/fighter-details/ffc3e6daaa6da0b7","1","82","4","Bantamweight","win","http://www.ufcstats.com/fight-details/25783a9abbfee4fc","KO/TKO","3","1:58"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Louis Gaudinot","http://www.ufcstats.com/fighter-details/b72a60a0cadff408","0","6","0","Bantamweight","","","","3","1:58"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Marcus Brimage","http://www.ufcstats.com/fighter-details/81801f57bd0a7c41","0","88","1","Featherweight","win","http://www.ufcstats.com/fight-details/9821faf6a5d6fd0d","U-DEC","3","5:00"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Stephen Bass","http://www.ufcstats.com/fighter-details/1cecc8fe6748a532","0","73","0","Featherweight","","","","3","5:00"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","John Albert","http://www.ufcstats.com/fighter-details/7bd94b60d7521e4a","1","21","0","Bantamweight","win","http://www.ufcstats.com/fight-details/72481ce1897251cd","KO/TKO","1","1:09"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Dustin Pague","http://www.ufcstats.com/fighter-details/55f80a8aeffcdb33","0","3","0","Bantamweight","","","","1","1:09"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Roland Delorme","http://www.ufcstats.com/fighter-details/173acb3f920082b8","1","36","2","Bantamweight","win","http://www.ufcstats.com/fight-details/c302f24082239f82","SUB","3","0:22"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Josh Ferguson","http://www.ufcstats.com/fighter-details/b0f316c60f8d3b47","0","34","0","Bantamweight","","","","3","0:22"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Steven Siler","http://www.ufcstats.com/fighter-details/d188a3b817860ec6","0","72","0","Featherweight","win","http://www.ufcstats.com/fight-details/21ebc940f3dfde82","U-DEC","3","5:00"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Josh Clopton","http://www.ufcstats.com/fighter-details/48e96d9cea6d4ab0","0","43","4","Featherweight","","","","3","5:00"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Bryan Caraway","http://www.ufcstats.com/fighter-details/5ef0088c1b19beeb","0","23","3","Featherweight","win","http://www.ufcstats.com/fight-details/b28aad0fdc0b8cc0","SUB","2","3:38"
"The Ultimate Fighter: Team Bisping vs Team Miller Finale","http://www.ufcstats.com/event-details/1f5f75658551f2d3","December 03, 2011","Las Vegas, Nevada, USA","Dustin Neace","http://www.ufcstats.com/fighter-details/e503aa5c252a1b4d","0","18","0","Featherweight","","","","2","3:38"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Dan Henderson","http://www.ufcstats.com/fighter-details/1ccf4e7caff270df","1","77","1","Light Heavyweight","win","http://www.ufcstats.com/fight-details/206db35805bb83dc","U-DEC","5","5:00"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Mauricio Rua","http://www.ufcstats.com/fighter-details/140745cbbcb023ac","0","96","5","Light Heavyweight","","","","5","5:00"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Wanderlei Silva","http://www.ufcstats.com/fighter-details/a1f6999fe57236e0","1","43","0","Middleweight","win","http://www.ufcstats.com/fight-details/30c574f33700010a","KO/TKO","2","4:49"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Cung Le","http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2","0","32","0","Middleweight","","","","2","4:49"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Urijah Faber","http://www.ufcstats.com/fighter-details/78114b7199cef90c","1","36","1","Bantamweight","win","http://www.ufcstats.com/fight-details/73fd4982ef7aae44","SUB","2","1:27"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Brian Bowles","http://www.ufcstats.com/fighter-details/b26d3e3746fb4024","0","13","0","Bantamweight","","","","2","1:27"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Martin Kampmann","http://www.ufcstats.com/fighter-details/8b69839f3555a67b","0","38","3","Welterweight","win","http://www.ufcstats.com/fight-details/89820fae001dd151","S-DEC","3","5:00"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Rick Story","http://www.ufcstats.com/fighter-details/5b5307450405abf0","0","61","1","Welterweight","","","","3","5:00"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Stephan Bonnar","http://www.ufcstats.com/fighter-details/c6a33ff198aaaeeb","0","36","4","Light Heavyweight","win","http://www.ufcstats.com/fight-details/50ffbc85d3c50604","U-DEC","3","5:00"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Kyle Kingsbury","http://www.ufcstats.com/fighter-details/b959e8c7fd8390d2","0","31","0","Light Heavyweight","","","","3","5:00"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Ryan Bader","http://www.ufcstats.com/fighter-details/c0ab242c40decc55","1","6","0","Light Heavyweight","win","http://www.ufcstats.com/fight-details/2f5ced39b8208e46","KO/TKO","1","1:17"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Jason Brilz","http://www.ufcstats.com/fighter-details/497ba5b12a4bfc47","0","1","0","Light Heavyweight","","","","1","1:17"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Michael McDonald","http://www.ufcstats.com/fighter-details/d0314416a7f26527","2","12","0","Bantamweight","win","http://www.ufcstats.com/fight-details/52f77a9f9eb66ab7","KO/TKO","1","0:56"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Alex Soto","http://www.ufcstats.com/fighter-details/d18dbcb0f8e2b55d","0","6","0","Bantamweight","","","","1","0:56"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Chris Weidman","http://www.ufcstats.com/fighter-details/3a8176e15b9887c1","0","3","1","Middleweight","win","http://www.ufcstats.com/fight-details/f754d17d5047d536","SUB","1","2:07"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Tom Lawlor","http://www.ufcstats.com/fighter-details/4d44f37107f01b9b","0","2","0","Middleweight","","","","1","2:07"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Gleison Tibau","http://www.ufcstats.com/fighter-details/75e5fec9f72910ef","0","56","2","Lightweight","win","http://www.ufcstats.com/fight-details/a117805ab030b194","S-DEC","3","5:00"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Rafael Dos Anjos","http://www.ufcstats.com/fighter-details/6a2f7c151031653d","0","25","0","Lightweight","","","","3","5:00"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Miguel Torres","http://www.ufcstats.com/fighter-details/33b2f68ef95252e0","0","64","0","Bantamweight","win","http://www.ufcstats.com/fight-details/10f54096561f587d","U-DEC","3","5:00"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Nick Pace","http://www.ufcstats.com/fighter-details/8cb76103cd8a1562","0","31","1","Bantamweight","","","","3","5:00"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Seth Baczynski","http://www.ufcstats.com/fighter-details/fd5b6598a3b70c0a","0","17","1","Welterweight","win","http://www.ufcstats.com/fight-details/421842986f10851e","SUB","2","0:42"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Matt Brown","http://www.ufcstats.com/fighter-details/31123249b0bbf52e","0","19","1","Welterweight","","","","2","0:42"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Danny Castillo","http://www.ufcstats.com/fighter-details/d1e7fc58d4225cdf","0","22","3","Lightweight","win","http://www.ufcstats.com/fight-details/39e7bb2a0842b8a1","KO/TKO","1","4:52"
"UFC 139: Shogun vs Henderson","http://www.ufcstats.com/event-details/0ec821423baa26bd","November 19, 2011","San Jose, California, USA","Shamar Bailey","http://www.ufcstats.com/fighter-details/e2b8186b618b00c4","0","3","0","Lightweight","","","","1","4:52"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Junior Dos Santos","http://www.ufcstats.com/fighter-details/63def5a5662a6917","1","8","0","Heavyweight","win","http://www.ufcstats.com/fight-details/78294f5d5e0f2b13","KO/TKO","1","1:04"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Cain Velasquez","http://www.ufcstats.com/fighter-details/0ff11cc094e887bc","0","7","0","Heavyweight","","","","1","1:04"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Benson Henderson","http://www.ufcstats.com/fighter-details/2676b28836a5a836","1","40","2","Lightweight","win","http://www.ufcstats.com/fight-details/5254658d4e4126c9","U-DEC","3","5:00"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Clay Guida","http://www.ufcstats.com/fighter-details/c47df9303d318c67","0","11","2","Lightweight","","","","3","5:00"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Dustin Poirier","http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0","0","17","1","Featherweight","win","http://www.ufcstats.com/fight-details/db690563ae7fa070","SUB","2","1:32"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Pablo Garza","http://www.ufcstats.com/fighter-details/8e5bfd4e82352340","0","14","0","Featherweight","","","","2","1:32"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Ricardo Lamas","http://www.ufcstats.com/fighter-details/3974fa35c917af1d","0","9","2","Featherweight","win","http://www.ufcstats.com/fight-details/0f22781ab4635414","SUB","2","2:16"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Cub Swanson","http://www.ufcstats.com/fighter-details/d247691a6c0e9034","0","17","1","Featherweight","","","","2","2:16"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","DaMarques Johnson","http://www.ufcstats.com/fighter-details/322a56923b396b4d","1","6","0","Welterweight","win","http://www.ufcstats.com/fight-details/bc7743819590b193","KO/TKO","1","1:34"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Clay Harvison","http://www.ufcstats.com/fighter-details/83a477a7dba1ca58","0","6","0","Welterweight","","","","1","1:34"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Darren Uyenoyama","http://www.ufcstats.com/fighter-details/6546af7ab545b90c","0","15","2","Bantamweight","win","http://www.ufcstats.com/fight-details/f0666193c544be4a","U-DEC","3","5:00"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Norifumi Yamamoto","http://www.ufcstats.com/fighter-details/4834ff149dc9542a","0","15","1","Bantamweight","","","","3","5:00"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Mackens Semerzier","http://www.ufcstats.com/fighter-details/51b1e2fd9872005b","0","50","1","Featherweight","nc","http://www.ufcstats.com/fight-details/8208afe1e52b02e9","Overturned","3","1:54"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Robert Peralta","http://www.ufcstats.com/fighter-details/960d6cae8879ba2b","2","39","0","Featherweight","","","","3","1:54"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Alex Caceres","http://www.ufcstats.com/fighter-details/7aa3d6964eff4877","0","102","0","Bantamweight","win","http://www.ufcstats.com/fight-details/9eed1b277c76f576","U-DEC","3","5:00"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Cole Escovedo","http://www.ufcstats.com/fighter-details/5df17b3620145578","0","24","2","Bantamweight","","","","3","5:00"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Mike Pierce","http://www.ufcstats.com/fighter-details/236a37d96d476164","0","75","0","Welterweight","win","http://www.ufcstats.com/fight-details/42a353676554ecf2","S-DEC","3","5:00"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Paul Bradley","http://www.ufcstats.com/fighter-details/c7011de4765d2497","0","63","0","Welterweight","","","","3","5:00"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Aaron Rosa","http://www.ufcstats.com/fighter-details/11f8860028b68fcf","0","59","0","Light Heavyweight","win","http://www.ufcstats.com/fight-details/48c6c45d9628bb79","M-DEC","3","5:00"
"UFC on FOX: Velasquez vs Dos Santos","http://www.ufcstats.com/event-details/1c061eb6e29eaa0a","November 12, 2011","Anaheim, California, USA","Matt Lucas","http://www.ufcstats.com/fighter-details/668222c99c5c311d","0","19","1","Light Heavyweight","","","","3","5:00"
"UFC 138: Leben vs Munoz","http://www.ufcstats.com/event-details/e780ccc79a209985","November 05, 2011","Birmingham, England, United Kingdom","Mark Munoz","http://www.ufcstats.com/fighter-details/179f1948dc234f1f","0","39","5","Middleweight","win","http://www.ufcstats.com/fight-details/3fad8fd8b6e4465d","KO/TKO","2","5:00"
"UFC 138: Leben vs Munoz","http://www.ufcstats.com/event-details/e780ccc79a209985","November 05, 2011","Birmingham, England, United Kingdom","Chris Leben","http://www.ufcstats.com/fighter-details/d43a048a880efdff","0","12","2","Middleweight","","","","2","5:00"
"UFC 138: Leben vs Munoz","http://www.ufcstats.com/event-details/e780ccc79a209985","November 05, 2011","Birmingham, England, United Kingdom","Renan Barao","http://www.ufcstats.com/fighter-details/2c99576fefe53c7c","1","37","0","Bantamweight","win","http://www.ufcstats.com/fight-details/3ca05de15ddd658b","SUB","1","4:09"
"UFC 138: Leben vs Munoz","http://www.ufcstats.com/event-details/e780ccc79a209985","November 05, 2011","Birmingham, England, United Kingdom","Brad Pickett","http://www.ufcstats.com/fighter-details/c945adc22c2bfe8f","0","10","0","Bantamweight","","","","1","4:09"
